dataset_name,model_type,fusion_strategy,F1,AUC_ROC,runtime_train,runtime_inference
CICIDS,Ensemble_with_LUNAR,rank_mean,0.7062484685126195,0.8871533838350559,181.47771835327148,32.81290531158447
UNSW_NB15,Robustness_Analysis,bagging,0.8349214085536737,0.8935813396754052,1226.5845885276794,34.26179575920105
UNSW_NB15,Robustness_Analysis,bagging,0.8075326563635937,0.8829362321958599,1259.427053451538,34.33359909057617
UNSW_NB15,Robustness_Analysis,bagging,0.8378332770840364,0.8875883263389003,924.0970811843872,34.416351318359375
UNSW_NB15,Robustness_Analysis,bagging,0.831037851037851,0.8882690324370622,928.2425312995912,34.496299266815186
UNSW_NB15,Robustness_Analysis,bagging,0.835230035988717,0.8935647750295789,1387.464383840561,34.57591795921326
UNSW_NB15,Robustness_Analysis,bagging,0.842539797833061,0.8937913438581425,1221.6035451889038,34.61492943763733
UNSW_NB15,Robustness_Analysis,bagging,0.8027095154614579,0.8976108571114556,1302.705248117447,34.634084939956665
UNSW_NB15,Robustness_Analysis,bagging,0.8272905347969103,0.8893528103207311,1203.6423983573914,34.77551627159119
UNSW_NB15,Robustness_Analysis,bagging,0.8386247539459224,0.8954756684549412,916.1316363811492,34.79079747200012
UNSW_NB15,Robustness_Analysis,bagging,0.8352118669827953,0.8935595679516023,1282.3175783157349,35.01400375366211
CICIDS,Ensemble_with_LUNAR,rank_mean,0.6936628100747513,0.8857375474234842,334.33467292785645,35.29047513008118
UNSW_NB15,Robustness_Analysis,bagging,0.8317229503491821,0.8830741837686151,1404.4408977031708,35.31773900985718
UNSW_NB15,Robustness_Analysis,bagging,0.8394206246090179,0.8880037916140882,1106.8469622135162,35.3401665687561
UNSW_NB15,Robustness_Analysis,bagging,0.8449524644243995,0.8903391806103702,1021.4719126224518,35.65121030807495
UNSW_NB15,Robustness_Analysis,bagging,0.8394345864661654,0.8880037991916938,952.4105513095856,35.88682198524475
CICIDS,Fusion_Level_Comparison,score_level,0.7721837482926361,0.8920303166999365,224.4291718006134,36.31543016433716
CICIDS,Fusion_Level_Comparison,decision_level_AND,0.6150726193671527,0.7344310753993942,224.4291718006134,36.31543016433716
CICIDS,Fusion_Level_Comparison,decision_level_OR,0.7013268345518548,0.8371876271663083,224.4291718006134,36.31543016433716
CICIDS,Fusion_Level_Comparison,feature_level,0.8166779626979943,0.9606601503921696,224.4291718006134,36.31543016433716
CICIDS,LUNAR_Self_Ensemble,boosting,0.669871149587276,0.8667083560945033,1074.9002685546875,38.36678671836853
UNSW_NB15,Robustness_Analysis,bagging,0.8419480204032063,0.8795492963455653,1183.814677476883,38.39537739753723
CICIDS,LUNAR_Self_Ensemble,bagging,0.6705362078496406,0.8659928982050641,1081.186201095581,38.67257046699524
CICIDS,LUNAR_Self_Ensemble,bagging,0.6631657171166708,0.8623942666488985,845.9022028446198,38.98060178756714
UNSW_NB15,Robustness_Analysis,bagging,0.8325338894681961,0.8854110567126593,1255.2357983589172,39.0223650932312
CICIDS,LUNAR_Self_Ensemble,voting,0.6839227879258971,0.7987139290771867,886.1278517246246,39.04446983337402
CICIDS,LUNAR_Self_Ensemble,stacking,0.6017478152309613,0.6145731566796813,849.4198546409607,39.07085204124451
CICIDS,LUNAR_Self_Ensemble,stacking,0.670654168027946,0.8660648765237838,1138.8356382846832,39.07562732696533
UNSW_NB15,Robustness_Analysis,bagging,0.8452254870569691,0.8842971543736889,1257.5749428272247,39.0972101688385
UNSW_NB15,Robustness_Analysis,bagging,0.8451609724856517,0.8843595837403012,1257.465879201889,39.166438579559326
CICIDS,LUNAR_Self_Ensemble,boosting,0.6648895089563766,0.866705370957902,847.5357177257538,39.19292569160461
UNSW_NB15,Robustness_Analysis,bagging,0.8452369224706926,0.8836233360032774,1256.3970153331757,39.21039915084839
UNSW_NB15,Robustness_Analysis,bagging,0.8411285327374085,0.8778104963421585,1258.7465093135834,39.411595821380615
UNSW_NB15,Robustness_Analysis,bagging,0.8405424731247955,0.8939718559999118,1253.1496894359589,39.7421236038208
CICIDS,Fusion_Level_Comparison,feature_level,0.8130171264743606,0.9599630171205094,416.2810816764832,40.09431195259094
CICIDS,Fusion_Level_Comparison,decision_level_OR,0.7045773659084527,0.8467657180741497,416.2810816764832,40.09431195259094
CICIDS,Fusion_Level_Comparison,decision_level_AND,0.5952204684770055,0.7235452307148563,416.2810816764832,40.09431195259094
CICIDS,Fusion_Level_Comparison,score_level,0.7408219178082192,0.8922990100714865,416.2810816764832,40.09431195259094
UNSW_NB15,Robustness_Analysis,bagging,0.8434518752275761,0.8870175848744364,1330.5029904842377,41.507819175720215
CICIDS,LUNAR_Self_Ensemble,voting,0.681156807705184,0.7915203284192457,1234.2876360416412,41.80100131034851
CICIDS,LUNAR_Self_Ensemble,stacking,0.6734719596723377,0.8667996522317564,1593.6636879444122,49.11132979393005
CICIDS,LUNAR_Self_Ensemble,voting,0.6814979224198002,0.7920475660384758,1621.8570415973663,49.3844895362854
UNSW_NB15,OneClassSVM,none,0.7837342945654302,0.818186417731007,69.93921780586243,51.56590366363525
UNSW_NB15,Robustness_Analysis,rank_mean,0.5217716594343857,0.9036285475520416,434.7050840854645,51.60999846458435
