number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
77,0.5452818631853485,2026-08-05 03:59:16.941749,2026-08-05 03:59:38.772372,0 days 00:00:21.830623,0.12509408703194053,28,0.031756284214299844,75,2,MIXED,0.0002657712493140133,COMPLETE
78,0.8840994370639671,2026-08-05 03:59:38.850288,2026-08-05 04:00:05.551237,0 days 00:00:26.700949,0.38666061082292014,47,0.005492572721180274,100,1,MIXED,0.0003505112374163112,COMPLETE
79,0.8749012077797975,2026-08-05 04:00:05.629891,2026-08-05 04:00:45.036442,0 days 00:00:39.406551,0.15007685994045744,35,0.01927366056122109,175,1,MIXED,0.0012864341504667883,COMPLETE
80,0.8698827875212852,2026-08-05 04:00:45.100900,2026-08-05 04:01:10.333431,0 days 00:00:25.232531,0.17860425977535827,5,0.07334239165676953,250,1,MIXED,0.0005481541903058258,COMPLETE
81,0.880136746394982,2026-08-05 04:01:10.396295,2026-08-05 04:02:06.073748,0 days 00:00:55.677453,0.05896417783753185,40,0.009596744931667619,225,1,MIXED,0.9064206412821979,COMPLETE
82,0.8852640626234902,2026-08-05 04:02:06.136553,2026-08-05 04:04:53.278049,0 days 00:02:47.141496,0.03934951344770834,132,0.04948395432465098,200,1,MIXED,0.6828770784982768,COMPLETE
83,0.8827428402583686,2026-08-05 04:04:53.351522,2026-08-05 04:06:47.442552,0 days 00:01:54.091030,0.010469175577343247,85,0.013993314723167347,200,1,MIXED,0.03335046306892003,COMPLETE
84,0.8817014804463252,2026-08-05 04:06:47.562467,2026-08-05 04:08:46.094468,0 days 00:01:58.532001,0.10784769451035975,102,0.018196204690732628,175,1,MIXED,0.28530092442976107,COMPLETE
85,0.9079795374368628,2026-08-05 04:08:46.172771,2026-08-05 04:10:31.581406,0 days 00:01:45.408635,0.3454837248787005,66,0.024100269523110982,225,1,MIXED,0.47375220931686796,COMPLETE
86,0.8786712536193877,2026-08-05 04:10:31.644117,2026-08-05 04:11:27.743757,0 days 00:00:56.099640,0.46881433268002554,53,0.027861117400936636,225,1,MIXED,0.4595099392796548,COMPLETE
87,0.8858384046673038,2026-08-05 04:11:27.812777,2026-08-05 04:12:23.388793,0 days 00:00:55.576016,0.3308376027471226,61,0.0240061698166553,125,1,UNIFORM,0.11422849806943201,COMPLETE
88,0.883282380497338,2026-08-05 04:12:23.485278,2026-08-05 04:14:09.134375,0 days 00:01:45.649097,0.3450346768214294,66,0.007931201335770792,225,1,MIXED,0.47887643180502837,COMPLETE
89,0.919617485504487,2026-08-05 04:14:09.207512,2026-08-05 04:15:06.693164,0 days 00:00:57.485652,0.4366346617918619,45,0.01143181997226426,225,1,SUBSPACE,0.13595850048358726,COMPLETE
90,0.9093949605190363,2026-08-05 04:15:06.756400,2026-08-05 04:15:41.805052,0 days 00:00:35.048652,0.43790645466363254,52,0.01133987645603247,125,1,SUBSPACE,0.13606222434344226,COMPLETE
91,0.8814219433687069,2026-08-05 04:15:41.872417,2026-08-05 04:16:14.378627,0 days 00:00:32.506210,0.4423860227464679,57,0.01088378989540675,125,1,SUBSPACE,0.1296105726985197,COMPLETE
92,0.9236690891716542,2026-08-05 04:16:14.437573,2026-08-05 04:17:31.999920,0 days 00:01:17.562347,0.4988983246822969,74,0.009210924781360551,150,1,SUBSPACE,0.06671334022345986,COMPLETE
93,0.9082927536804593,2026-08-05 04:17:32.062681,2026-08-05 04:18:49.239880,0 days 00:01:17.177199,0.4989860037255819,73,0.00723532808088257,150,1,SUBSPACE,0.07626797872971541,COMPLETE
94,0.9066231651590376,2026-08-05 04:18:49.318121,2026-08-05 04:20:07.171749,0 days 00:01:17.853628,0.49879981785793664,76,0.007552580080375831,150,1,SUBSPACE,0.14818272706473531,COMPLETE
95,0.8795298478240565,2026-08-05 04:20:07.250148,2026-08-05 04:21:24.940700,0 days 00:01:17.690552,0.4937156192937746,74,0.0055227450137846235,150,1,SUBSPACE,0.08135237300851145,COMPLETE
96,0.879050256500528,2026-08-05 04:21:25.014031,2026-08-05 04:22:50.563966,0 days 00:01:25.549935,0.499301049644669,85,0.004120800922483735,150,1,SUBSPACE,0.23570355672198803,COMPLETE
97,0.8803996684173846,2026-08-05 04:22:50.642450,2026-08-05 04:23:59.896569,0 days 00:01:09.254119,0.42786529054754513,64,0.0072168261676709726,150,1,SUBSPACE,0.07125932896503138,COMPLETE
98,0.8768263089071067,2026-08-05 04:23:59.974849,2026-08-05 04:25:18.991614,0 days 00:01:19.016765,0.47899777418335543,73,0.00896412566994649,150,1,SUBSPACE,0.1395929553105086,COMPLETE
99,0.8757364510960547,2026-08-05 04:25:19.070593,2026-08-05 04:27:23.111895,0 days 00:02:04.041302,0.4509545939814423,109,0.004291418142006259,175,1,SUBSPACE,0.05648819816803631,COMPLETE
100,0.8821671510479161,2026-08-05 04:27:23.174626,2026-08-05 04:28:31.692441,0 days 00:01:08.517815,0.4831940003392782,50,0.005802379773769666,250,1,SUBSPACE,0.0639635513950548,COMPLETE
101,0.8771842061775674,2026-08-05 04:28:31.764480,2026-08-05 04:29:49.931157,0 days 00:01:18.166677,0.465311218726075,94,0.011621290387605182,125,1,SUBSPACE,0.17732264152350166,COMPLETE
102,0.8906695687629776,2026-08-05 04:29:49.994289,2026-08-05 04:32:15.036434,0 days 00:02:25.042145,0.4212256833541892,78,0.007639340793665527,275,1,SUBSPACE,0.3492343647219389,COMPLETE
103,0.8928225655800721,2026-08-05 04:32:15.097589,2026-08-05 04:32:56.344968,0 days 00:00:41.247379,0.45358564980235155,51,0.021054262877676262,150,1,SUBSPACE,0.04354075535127907,COMPLETE
104,0.8792783767180865,2026-08-05 04:32:56.407741,2026-08-05 04:33:22.236081,0 days 00:00:25.828340,0.40057090867066525,44,0.017583779307800907,100,1,SUBSPACE,0.14665726869725343,COMPLETE
105,0.878973468002098,2026-08-05 04:33:22.310702,2026-08-05 04:34:22.006693,0 days 00:00:59.695991,0.4744147222148223,67,0.012324654559235596,125,1,SUBSPACE,0.10627120768672547,COMPLETE
106,0.8852357721240688,2026-08-05 04:34:22.093185,2026-08-05 04:35:01.022007,0 days 00:00:38.928822,0.48662118197989285,56,0.0010873002649219906,150,1,SUBSPACE,0.21587281251273244,COMPLETE
107,0.8737309690259446,2026-08-05 04:35:01.099355,2026-08-05 04:36:08.239934,0 days 00:01:07.140579,0.49976065149472404,62,0.006510954444496935,150,1,SUBSPACE,0.09356227974678966,COMPLETE
108,0.8783259299042254,2026-08-05 04:36:08.327495,2026-08-05 04:37:08.648373,0 days 00:01:00.320878,0.4489428976638816,90,0.009233621729342924,100,1,SUBSPACE,0.04061384126223536,COMPLETE
109,0.9047602582249012,2026-08-05 04:37:08.719742,2026-08-05 04:38:46.278895,0 days 00:01:37.559153,0.4558966687948062,83,0.014134404647326619,175,1,SUBSPACE,0.02122481579462445,COMPLETE
110,0.8769787632651008,2026-08-05 04:38:46.343900,2026-08-05 04:40:21.806024,0 days 00:01:35.462124,0.4067611125498567,81,0.013656275969209118,175,1,SUBSPACE,0.021522659656816875,COMPLETE
111,0.9088210675307692,2026-08-05 04:40:21.885829,2026-08-05 04:41:50.238979,0 days 00:01:28.353150,0.4604063053461723,72,0.016606024173962376,175,1,SUBSPACE,0.2587037770090756,COMPLETE
112,0.8778391536919552,2026-08-05 04:41:50.318087,2026-08-05 04:43:14.713525,0 days 00:01:24.395438,0.4567690564851482,68,0.015241480084205802,175,1,SUBSPACE,0.26466899018084883,COMPLETE
113,0.9046881848097083,2026-08-05 04:43:14.793149,2026-08-05 04:44:52.130776,0 days 00:01:37.337627,0.4396647722901954,83,0.016904991777664604,175,1,SUBSPACE,0.01016637092217792,COMPLETE
114,0.5548961424332344,2026-08-05 04:44:52.209287,2026-08-05 04:46:19.432902,0 days 00:01:27.223615,0.436525926621459,71,0.030776034464695273,175,1,SUBSPACE,0.01292225074948552,COMPLETE
115,0.8728577805160187,2026-08-05 04:46:19.512161,2026-08-05 04:47:55.254233,0 days 00:01:35.742072,0.41866815548679026,81,0.01671072110705634,175,1,SUBSPACE,0.37747815945258184,COMPLETE
116,0.8399554806331324,2026-08-05 04:47:55.329079,2026-08-05 04:50:05.435246,0 days 00:02:10.106167,0.38400182413793343,98,0.011592251389413359,200,1,SUBSPACE,0.019077639415225417,COMPLETE
117,0.8844537418900569,2026-08-05 04:50:05.513586,2026-08-05 04:51:23.855385,0 days 00:01:18.341799,0.47681340859377536,75,0.04166244780527113,150,1,SUBSPACE,0.010232890752983566,COMPLETE
118,0.8876851456017704,2026-08-05 04:51:23.933772,2026-08-05 04:53:43.989877,0 days 00:02:20.056105,0.46085652037598657,106,0.02458629378820042,200,1,SUBSPACE,0.1900822599184209,COMPLETE
119,0.8846221377199475,2026-08-05 04:53:44.061485,2026-08-05 04:55:01.221146,0 days 00:01:17.159661,0.43425268607275447,61,0.009756742854372882,175,1,SUBSPACE,0.5853575476399341,COMPLETE
120,0.876830350407024,2026-08-05 04:55:01.292021,2026-08-05 04:56:29.592836,0 days 00:01:28.300815,0.48915707542289816,88,0.008334669977313688,150,1,SUBSPACE,0.03016045896716798,COMPLETE
121,0.8990251453143749,2026-08-05 04:56:29.719163,2026-08-05 04:58:42.776387,0 days 00:02:13.057224,0.4444934628778442,118,0.020450064464193448,175,1,SUBSPACE,0.00684920867721595,COMPLETE
122,0.8379922097843816,2026-08-05 04:58:42.854627,2026-08-05 05:00:56.470601,0 days 00:02:13.615974,0.4440856041190942,119,0.02159136581331275,175,1,SUBSPACE,0.0072476620673374665,COMPLETE
123,0.8971009422981585,2026-08-05 05:00:56.549416,2026-08-05 05:02:34.004624,0 days 00:01:37.455208,0.4278189211603749,83,0.01834910174607184,175,1,SUBSPACE,0.015012033644592226,COMPLETE
124,0.9203000499349767,2026-08-05 05:02:34.078908,2026-08-05 05:05:00.142020,0 days 00:02:26.063112,0.46951338238262896,113,0.012645579339516426,200,1,SUBSPACE,0.023609716732790904,COMPLETE
125,0.887261686221539,2026-08-05 05:05:00.216134,2026-08-05 05:07:52.834961,0 days 00:02:52.618827,0.46915124948692594,136,0.013876731783155525,200,1,SUBSPACE,0.024285499614163614,COMPLETE
126,0.91837158089107,2026-08-05 05:07:52.913185,2026-08-05 05:10:24.868029,0 days 00:02:31.954844,0.4831667602206972,118,0.01640192547769946,200,1,SUBSPACE,0.009308854413451967,COMPLETE
127,0.8987875949303423,2026-08-05 05:10:24.939766,2026-08-05 05:12:56.990127,0 days 00:02:32.050361,0.48199965459145644,102,0.016947863342870732,225,1,SUBSPACE,0.011478126201521529,COMPLETE
128,0.8767012469374412,2026-08-05 05:12:57.070009,2026-08-05 05:15:22.071209,0 days 00:02:25.001200,0.4604032242764451,112,0.010664917429133874,200,1,SUBSPACE,0.00832606461305394,COMPLETE
129,0.9129162295859348,2026-08-05 05:15:22.133784,2026-08-05 05:17:26.355990,0 days 00:02:04.222206,0.49076586240632203,94,0.006889356391323375,200,1,SUBSPACE,0.12373303312454921,COMPLETE
130,0.8908934229528453,2026-08-05 05:17:26.426579,2026-08-05 05:19:47.208390,0 days 00:02:20.781811,0.4928404158241215,95,0.007092660093204427,225,1,SUBSPACE,0.11984927904204834,COMPLETE
131,0.8763411043892485,2026-08-05 05:19:47.271043,2026-08-05 05:21:44.482048,0 days 00:01:57.211005,0.475449970699506,88,0.0047603675967403825,200,1,SUBSPACE,0.08296191615954232,COMPLETE
132,0.8821525567426587,2026-08-05 05:21:44.560385,2026-08-05 05:23:30.426805,0 days 00:01:45.866420,0.49945906784903127,78,0.006101628414975051,200,1,SUBSPACE,0.0688626870783526,COMPLETE
