number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
134,0.8251524600769025,2026-08-03 17:05:47.660638,2026-08-03 17:05:47.869733,0 days 00:00:00.209095,True,0.2478811371118506,0.9667637581530248,0.9530181127927132,100,COMPLETE
135,0.8140138492141371,2026-08-03 17:05:47.939092,2026-08-03 17:05:48.147446,0 days 00:00:00.208354,True,0.24406098554835512,0.9524604030369194,0.9372240450681347,100,COMPLETE
136,0.8253047990095244,2026-08-03 17:05:48.223975,2026-08-03 17:05:48.432423,0 days 00:00:00.208448,True,0.2653832049117887,0.9635976756617515,0.8880967941263507,100,COMPLETE
137,0.8185367709234344,2026-08-03 17:05:48.501699,2026-08-03 17:05:48.717128,0 days 00:00:00.215429,True,0.30384651913259597,0.9618817918469333,0.9912636877617006,100,COMPLETE
138,0.8090317906820665,2026-08-03 17:05:48.793426,2026-08-03 17:05:49.008660,0 days 00:00:00.215234,True,0.26741010510557683,0.9916476470426288,0.9512977775041631,100,COMPLETE
139,0.8047850779321155,2026-08-03 17:05:49.084360,2026-08-03 17:05:49.286471,0 days 00:00:00.202111,True,0.22636508231497038,0.9375072026008042,0.9259414763409186,100,COMPLETE
140,0.8104073839861798,2026-08-03 17:05:49.362725,2026-08-03 17:05:49.758617,0 days 00:00:00.395892,True,0.1966832266278945,0.9536125566781876,0.9984016088452532,200,COMPLETE
141,0.8203787697071458,2026-08-03 17:05:49.835094,2026-08-03 17:05:50.043499,0 days 00:00:00.208405,True,0.23144915099627472,0.9656214055951639,0.8513003958531283,100,COMPLETE
142,0.8203045688353916,2026-08-03 17:05:50.119774,2026-08-03 17:05:50.328217,0 days 00:00:00.208443,True,0.24372279915855405,0.9809817745353389,0.8923304780606117,100,COMPLETE
143,0.8239404115513493,2026-08-03 17:05:50.397541,2026-08-03 17:05:50.605877,0 days 00:00:00.208336,True,0.26705376229986655,0.9691884149052368,0.8873872367516864,100,COMPLETE
144,0.809325565562073,2026-08-03 17:05:50.682136,2026-08-03 17:05:50.892702,0 days 00:00:00.210566,True,0.16570246549123832,0.989689688749534,0.8725008194482512,100,COMPLETE
